UNODC,unodc_ddds@un.org,,,,,,,,,,,
12/05/2023,,,,,,,,,,,,
Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2006,Counts,118,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2007,Counts,129,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2008,Counts,167,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2009,Counts,202,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2010,Counts,164,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2011,Counts,150,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2012,Counts,133,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2013,Counts,120,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2014,Counts,164,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2015,Counts,162,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2016,Counts,149,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2017,Counts,185,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2018,Counts,213,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2019,Counts,281,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,343,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,Counts,395,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2014,Counts,899,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2015,Counts,873,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2016,Counts,890,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2017,Counts,804,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2018,Counts,873,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2019,Counts,779,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2020,Counts,644,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2021,Counts,632,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2003,"Rate per 100,000 population",14.0308088643007,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2004,"Rate per 100,000 population",12.8559340380524,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2005,"Rate per 100,000 population",13.9712461626545,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,"Rate per 100,000 population",14.1755986682961,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2007,"Rate per 100,000 population",8.64203130195204,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2008,"Rate per 100,000 population",9.11457956573265,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2009,"Rate per 100,000 population",8.10265383866219,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2010,"Rate per 100,000 population",8.30817399407912,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2011,"Rate per 100,000 population",7.68743713721356,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2012,"Rate per 100,000 population",8.3999186397261,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2013,"Rate per 100,000 population",8.68921621718075,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2014,"Rate per 100,000 population",9.20922469906884,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2015,"Rate per 100,000 population",8.37165474517072,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2016,"Rate per 100,000 population",8.61354641239664,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2017,"Rate per 100,000 population",7.2859909303291,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2018,"Rate per 100,000 population",7.37806014288499,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2019,"Rate per 100,000 population",6.35823813732601,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population",7.51285624834863,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population",7.54074125318199,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2003,"Rate per 100,000 population",0.0709821696338988,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2004,"Rate per 100,000 population",0,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2005,"Rate per 100,000 population",0,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2006,"Rate per 100,000 population",0.022288677151409,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2009,"Rate per 100,000 population",0,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2010,"Rate per 100,000 population",0,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2011,"Rate per 100,000 population",0,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2006,"Rate per 100,000 population",31.1595706576698,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2007,"Rate per 100,000 population",31.4801537252248,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,"Rate per 100,000 population",28.9971771671721,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2009,"Rate per 100,000 population",29.4369813104107,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2010,"Rate per 100,000 population",30.5795028826362,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2011,"Rate per 100,000 population",29.2728517589462,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2012,"Rate per 100,000 population",28.8607824059616,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2013,"Rate per 100,000 population",26.3779778021559,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2014,"Rate per 100,000 population",27.5738189820073,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2015,"Rate per 100,000 population",25.7698294058532,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2016,"Rate per 100,000 population",25.0528148702024,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2017,"Rate per 100,000 population",30.2889051532253,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2018,"Rate per 100,000 population",33.3818525345915,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2019,"Rate per 100,000 population",32.149161198383,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2020,"Rate per 100,000 population",28.1562900839012,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2021,"Rate per 100,000 population",31.5600219859737,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2003,"Rate per 100,000 population",2.60267955324296,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2004,"Rate per 100,000 population",2.411951194753,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2005,"Rate per 100,000 population",2.85409312054228,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2006,"Rate per 100,000 population",2.63006390386626,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2007,"Rate per 100,000 population",2.76630778648093,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2008,"Rate per 100,000 population",3.4515528060711,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2009,"Rate per 100,000 population",4.03136964386641,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2010,"Rate per 100,000 population",3.17608516323771,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2011,"Rate per 100,000 population",2.84018613443851,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2012,"Rate per 100,000 population",2.47165747584861,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2013,"Rate per 100,000 population",2.19055871021364,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2014,"Rate per 100,000 population",2.9440796308914,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2015,"Rate per 100,000 population",2.86724750257433,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2016,"Rate per 100,000 population",2.60857401513638,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2017,"Rate per 100,000 population",3.20930552883544,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2018,"Rate per 100,000 population",3.66323265835549,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2019,"Rate per 100,000 population",4.78998637155123,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,"Rate per 100,000 population",5.80385066032338,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population",6.6486446317118,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2014,"Rate per 100,000 population",16.1385828547035,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2015,"Rate per 100,000 population",15.4512782083172,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2016,"Rate per 100,000 population",15.5814152581972,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2017,"Rate per 100,000 population",13.9474683523443,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2018,"Rate per 100,000 population",15.0140944166401,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2019,"Rate per 100,000 population",13.2790013645495,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2020,"Rate per 100,000 population",10.8970257295868,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2021,"Rate per 100,000 population",10.6378314107389,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2003,Counts,4076,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2004,Counts,3810,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2005,Counts,3896,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,3200,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,2967,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2008,Counts,2702,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2009,Counts,2618,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2010,Counts,2426,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2011,Counts,2227,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2012,Counts,2183,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2013,Counts,2017,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2014,Counts,1988,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2015,Counts,1862,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2016,Counts,1632,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2017,Counts,1619,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2018,Counts,1597,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2019,Counts,1527,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,1271,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,Counts,1131,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2005,Counts,16,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2006,Counts,12,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,Counts,4,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,Counts,3,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2009,Counts,6,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2010,Counts,4,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2011,Counts,4,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2012,Counts,7,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2013,Counts,78,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2014,Counts,83,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2015,Counts,85,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2016,Counts,102,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2017,Counts,89,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2018,Counts,92,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2019,Counts,93,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,52,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2021,Counts,55,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2006,Counts,283,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2007,Counts,293,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,252,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,626,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2010,Counts,562,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2011,Counts,776,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2012,Counts,641,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2013,Counts,159,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2014,Counts,683,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2015,Counts,645,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2016,Counts,656,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2017,Counts,705,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2018,Counts,667,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2019,Counts,698,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,621,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2021,Counts,591,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2003,Counts,233,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2004,Counts,224,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2005,Counts,200,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2006,Counts,174,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2007,Counts,182,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2008,Counts,152,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2009,Counts,142,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2010,Counts,117,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2011,Counts,150,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2012,Counts,88,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2013,Counts,91,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2014,Counts,86,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2015,Counts,87,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2016,Counts,82,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2017,Counts,96,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2018,Counts,99,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2019,Counts,97,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,92,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,Counts,92,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2013,Counts,68,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2014,Counts,54,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2015,Counts,75,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2016,Counts,59,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2017,Counts,87,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2018,Counts,76,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2019,Counts,78,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,59,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,Counts,72,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,Counts,486,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,Counts,543,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,Counts,483,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,Counts,515,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2017,Counts,522,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2018,Counts,492,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2019,Counts,523,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2020,Counts,470,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2021,Counts,427,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2014,Counts,15,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2015,Counts,14,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2016,Counts,20,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2017,Counts,27,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2018,Counts,27,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2019,Counts,17,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2020,Counts,22,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2021,Counts,17,CTS
SVK,Slovakia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2013,Counts,2,CTS
SVK,Slovakia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2014,Counts,0,CTS
SVK,Slovakia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2015,Counts,81,CTS
SVK,Slovakia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2016,Counts,88,CTS
SVK,Slovakia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2017,Counts,65,CTS
SVK,Slovakia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2018,Counts,68,CTS
SVK,Slovakia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,Counts,71,CTS
SVK,Slovakia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,Counts,91,CTS
SVK,Slovakia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Female,Total,2013,Counts,6,CTS
SVK,Slovakia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Female,Total,2014,Counts,2,CTS
SVK,Slovakia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Female,Total,2015,Counts,14,CTS
SVK,Slovakia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Female,Total,2016,Counts,9,CTS
